ReadingId,Timestamp,SensorId,SensorType,Value,Unit,Status
RD-20260204-004741,2026-02-04T21:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,36.6,°C,NORMAL
RD-20260204-005168,2026-02-04T21:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,35.9,°C,NORMAL
RD-20260204-005595,2026-02-04T21:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,37.9,°C,NORMAL
RD-20260204-006022,2026-02-04T21:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,39.7,%,NORMAL
RD-20260204-006449,2026-02-04T21:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,36.8,%,NORMAL
RD-20260204-006876,2026-02-04T21:30:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.23,g,NORMAL
RD-20260204-007303,2026-02-04T21:30:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.12,g,NORMAL
RD-20260204-000045,2026-02-04T22:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260204-000472,2026-02-04T22:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.4,dBm,NORMAL
RD-20260204-000899,2026-02-04T22:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-12.3,dBm,NORMAL
RD-20260204-001326,2026-02-04T22:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,8.24e-08,ratio,NORMAL
RD-20260204-001753,2026-02-04T22:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,4.58e-08,ratio,NORMAL
RD-20260204-002180,2026-02-04T22:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-002607,2026-02-04T22:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-003034,2026-02-04T22:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-003461,2026-02-04T22:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.5,dBm,NORMAL
RD-20260204-003888,2026-02-04T22:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260204-004315,2026-02-04T22:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-004742,2026-02-04T22:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,35.9,°C,NORMAL
RD-20260204-005169,2026-02-04T22:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,35.2,°C,NORMAL
RD-20260204-005596,2026-02-04T22:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,37.6,°C,NORMAL
RD-20260204-006023,2026-02-04T22:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,40.2,%,NORMAL
RD-20260204-006450,2026-02-04T22:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,32.0,%,NORMAL
RD-20260204-006877,2026-02-04T22:00:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.20,g,NORMAL
RD-20260204-007304,2026-02-04T22:00:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.08,g,NORMAL
RD-20260204-000046,2026-02-04T22:30:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-000473,2026-02-04T22:30:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.7,dBm,NORMAL
RD-20260204-000900,2026-02-04T22:30:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-12.2,dBm,NORMAL
RD-20260204-001327,2026-02-04T22:30:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,8.72e-08,ratio,NORMAL
RD-20260204-001754,2026-02-04T22:30:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,4.84e-08,ratio,NORMAL
RD-20260204-002181,2026-02-04T22:30:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-002608,2026-02-04T22:30:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.0,dBm,NORMAL
RD-20260204-003035,2026-02-04T22:30:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-003462,2026-02-04T22:30:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-003889,2026-02-04T22:30:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-004316,2026-02-04T22:30:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260204-004743,2026-02-04T22:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,37.8,°C,NORMAL
RD-20260204-005170,2026-02-04T22:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,34.7,°C,NORMAL
RD-20260204-005597,2026-02-04T22:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,36.7,°C,NORMAL
RD-20260204-006024,2026-02-04T22:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,37.8,%,NORMAL
RD-20260204-006451,2026-02-04T22:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,40.4,%,NORMAL
RD-20260204-006878,2026-02-04T22:30:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.21,g,NORMAL
RD-20260204-007305,2026-02-04T22:30:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.12,g,NORMAL
RD-20260204-000047,2026-02-04T23:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260204-000474,2026-02-04T23:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.5,dBm,NORMAL
RD-20260204-000901,2026-02-04T23:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-12.0,dBm,NORMAL
RD-20260204-001328,2026-02-04T23:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.21e-08,ratio,NORMAL
RD-20260204-001755,2026-02-04T23:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.12e-08,ratio,NORMAL
RD-20260204-002182,2026-02-04T23:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.3,dBm,NORMAL
RD-20260204-002609,2026-02-04T23:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-003036,2026-02-04T23:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.3,dBm,NORMAL
RD-20260204-003463,2026-02-04T23:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-003890,2026-02-04T23:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-004317,2026-02-04T23:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-004744,2026-02-04T23:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,36.7,°C,NORMAL
RD-20260204-005171,2026-02-04T23:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,34.9,°C,NORMAL
RD-20260204-005598,2026-02-04T23:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,37.6,°C,NORMAL
RD-20260204-006025,2026-02-04T23:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,45.3,%,NORMAL
RD-20260204-006452,2026-02-04T23:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,32.9,%,NORMAL
RD-20260204-006879,2026-02-04T23:00:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.27,g,NORMAL
RD-20260204-007306,2026-02-04T23:00:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.14,g,NORMAL
RD-20260204-000048,2026-02-04T23:30:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-000475,2026-02-04T23:30:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-13.0,dBm,NORMAL
RD-20260204-000902,2026-02-04T23:30:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-12.2,dBm,NORMAL
RD-20260204-001329,2026-02-04T23:30:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.72e-08,ratio,NORMAL
RD-20260204-001756,2026-02-04T23:30:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.40e-08,ratio,NORMAL
RD-20260204-002183,2026-02-04T23:30:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-002610,2026-02-04T23:30:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-003037,2026-02-04T23:30:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-003464,2026-02-04T23:30:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.6,dBm,NORMAL
RD-20260204-003891,2026-02-04T23:30:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-004318,2026-02-04T23:30:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-004745,2026-02-04T23:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,36.4,°C,NORMAL
RD-20260204-005172,2026-02-04T23:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,35.3,°C,NORMAL
RD-20260204-005599,2026-02-04T23:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,36.7,°C,NORMAL
RD-20260204-006026,2026-02-04T23:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,44.2,%,NORMAL
RD-20260204-006453,2026-02-04T23:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,36.9,%,NORMAL
RD-20260204-006880,2026-02-04T23:30:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.22,g,NORMAL
RD-20260204-007307,2026-02-04T23:30:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.10,g,NORMAL
RD-20260205-000049,2026-02-05T00:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-000476,2026-02-05T00:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.5,dBm,NORMAL
RD-20260205-000903,2026-02-05T00:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.9,dBm,NORMAL
RD-20260205-001330,2026-02-05T00:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,1.02e-07,ratio,NORMAL
RD-20260205-001757,2026-02-05T00:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.69e-08,ratio,NORMAL
RD-20260205-002184,2026-02-05T00:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260205-002611,2026-02-05T00:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260205-003038,2026-02-05T00:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260205-003465,2026-02-05T00:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260205-003892,2026-02-05T00:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-004319,2026-02-05T00:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260205-004746,2026-02-05T00:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,36.2,°C,NORMAL
RD-20260205-005173,2026-02-05T00:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,35.4,°C,NORMAL
RD-20260205-005600,2026-02-05T00:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,36.9,°C,NORMAL
RD-20260205-006027,2026-02-05T00:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,42.2,%,NORMAL
RD-20260205-006454,2026-02-05T00:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,34.6,%,NORMAL
RD-20260205-006881,2026-02-05T00:00:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.25,g,NORMAL
RD-20260205-007308,2026-02-05T00:00:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.13,g,NORMAL
RD-20260205-000050,2026-02-05T00:30:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-000477,2026-02-05T00:30:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-13.0,dBm,NORMAL
RD-20260205-000904,2026-02-05T00:30:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-12.3,dBm,NORMAL
RD-20260205-001331,2026-02-05T00:30:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,1.08e-07,ratio,NORMAL
RD-20260205-001758,2026-02-05T00:30:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.99e-08,ratio,NORMAL
RD-20260205-002185,2026-02-05T00:30:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260205-002612,2026-02-05T00:30:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-003039,2026-02-05T00:30:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260205-003466,2026-02-05T00:30:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-003893,2026-02-05T00:30:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260205-004320,2026-02-05T00:30:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260205-004747,2026-02-05T00:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,35.5,°C,NORMAL
RD-20260205-005174,2026-02-05T00:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,36.2,°C,NORMAL
RD-20260205-005601,2026-02-05T00:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,37.2,°C,NORMAL
RD-20260205-006028,2026-02-05T00:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,41.6,%,NORMAL
RD-20260205-006455,2026-02-05T00:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,35.6,%,NORMAL
RD-20260205-006882,2026-02-05T00:30:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.25,g,NORMAL
RD-20260205-007309,2026-02-05T00:30:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.13,g,NORMAL
RD-20260205-000051,2026-02-05T01:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260205-000478,2026-02-05T01:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.9,dBm,NORMAL
RD-20260205-000905,2026-02-05T01:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-12.3,dBm,NORMAL
RD-20260205-001332,2026-02-05T01:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,1.13e-07,ratio,NORMAL
RD-20260205-001759,2026-02-05T01:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,6.30e-08,ratio,NORMAL
RD-20260205-002186,2026-02-05T01:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260205-002613,2026-02-05T01:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-003040,2026-02-05T01:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260205-003467,2026-02-05T01:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260205-003894,2026-02-05T01:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260205-004321,2026-02-05T01:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260205-004748,2026-02-05T01:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,37.5,°C,NORMAL
RD-20260205-005175,2026-02-05T01:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,34.4,°C,NORMAL
RD-20260205-005602,2026-02-05T01:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,37.1,°C,NORMAL
RD-20260205-006029,2026-02-05T01:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,39.1,%,NORMAL
RD-20260205-006456,2026-02-05T01:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,41.3,%,NORMAL
RD-20260205-006883,2026-02-05T01:00:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.22,g,NORMAL
RD-20260205-007310,2026-02-05T01:00:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.12,g,NORMAL
RD-20260205-000052,2026-02-05T01:30:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260205-000479,2026-02-05T01:30:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.6,dBm,NORMAL
RD-20260205-000906,2026-02-05T01:30:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-12.1,dBm,NORMAL
RD-20260205-001333,2026-02-05T01:30:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,1.19e-07,ratio,NORMAL
RD-20260205-001760,2026-02-05T01:30:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,6.62e-08,ratio,NORMAL
RD-20260205-002187,2026-02-05T01:30:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260205-002614,2026-02-05T01:30:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260205-003041,2026-02-05T01:30:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.3,dBm,NORMAL
RD-20260205-003468,2026-02-05T01:30:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260205-003895,2026-02-05T01:30:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260205-004322,2026-02-05T01:30:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260205-004749,2026-02-05T01:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,36.9,°C,NORMAL
RD-20260205-005176,2026-02-05T01:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,34.5,°C,NORMAL
RD-20260205-005603,2026-02-05T01:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,38.0,°C,NORMAL
RD-20260205-006030,2026-02-05T01:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,41.7,%,NORMAL
RD-20260205-006457,2026-02-05T01:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,39.9,%,NORMAL
RD-20260205-006884,2026-02-05T01:30:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.23,g,NORMAL
RD-20260205-007311,2026-02-05T01:30:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.14,g,NORMAL
RD-20260205-000053,2026-02-05T02:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260205-000480,2026-02-05T02:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-13.2,dBm,NORMAL
RD-20260205-000907,2026-02-05T02:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-12.5,dBm,NORMAL
RD-20260205-001334,2026-02-05T02:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,1.25e-07,ratio,NORMAL
RD-20260205-001761,2026-02-05T02:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,6.95e-08,ratio,NORMAL
RD-20260205-002188,2026-02-05T02:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260205-002615,2026-02-05T02:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-003042,2026-02-05T02:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.1,dBm,NORMAL
RD-20260205-003469,2026-02-05T02:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.4,dBm,NORMAL
RD-20260205-003896,2026-02-05T02:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260205-004323,2026-02-05T02:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.4,dBm,NORMAL
RD-20260205-004750,2026-02-05T02:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,37.0,°C,NORMAL
RD-20260205-005177,2026-02-05T02:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,34.9,°C,NORMAL
RD-20260205-005604,2026-02-05T02:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,37.9,°C,NORMAL
RD-20260205-006031,2026-02-05T02:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,39.3,%,NORMAL
RD-20260205-006458,2026-02-05T02:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,33.5,%,NORMAL
RD-20260205-006885,2026-02-05T02:00:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.27,g,NORMAL
RD-20260205-007312,2026-02-05T02:00:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.13,g,NORMAL
RD-20260205-000054,2026-02-05T02:30:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.5,dBm,NORMAL
RD-20260205-000481,2026-02-05T02:30:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-13.0,dBm,NORMAL
RD-20260205-000908,2026-02-05T02:30:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-12.7,dBm,NORMAL
RD-20260205-001335,2026-02-05T02:30:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,1.31e-07,ratio,NORMAL
RD-20260205-001762,2026-02-05T02:30:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,7.29e-08,ratio,NORMAL
RD-20260205-002189,2026-02-05T02:30:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260205-002616,2026-02-05T02:30:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260205-003043,2026-02-05T02:30:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260205-003470,2026-02-05T02:30:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.7,dBm,NORMAL
RD-20260205-003897,2026-02-05T02:30:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-004324,2026-02-05T02:30:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.5,dBm,NORMAL
RD-20260205-004751,2026-02-05T02:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,37.2,°C,NORMAL
RD-20260205-005178,2026-02-05T02:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,36.0,°C,NORMAL
RD-20260205-005605,2026-02-05T02:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,36.7,°C,NORMAL
RD-20260205-006032,2026-02-05T02:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,42.3,%,NORMAL
RD-20260205-006459,2026-02-05T02:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,37.3,%,NORMAL
RD-20260205-006886,2026-02-05T02:30:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.26,g,NORMAL
RD-20260205-007313,2026-02-05T02:30:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.15,g,NORMAL
RD-20260205-000055,2026-02-05T03:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-000482,2026-02-05T03:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-13.0,dBm,NORMAL
RD-20260205-000909,2026-02-05T03:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-12.2,dBm,NORMAL
RD-20260205-001336,2026-02-05T03:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,1.37e-07,ratio,NORMAL
RD-20260205-001763,2026-02-05T03:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,7.64e-08,ratio,NORMAL
RD-20260205-002190,2026-02-05T03:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.4,dBm,NORMAL
RD-20260205-002617,2026-02-05T03:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260205-003044,2026-02-05T03:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260205-003471,2026-02-05T03:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260205-003898,2026-02-05T03:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-004325,2026-02-05T03:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260205-004752,2026-02-05T03:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,36.6,°C,NORMAL
RD-20260205-005179,2026-02-05T03:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,35.3,°C,NORMAL
RD-20260205-005606,2026-02-05T03:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,37.1,°C,NORMAL
RD-20260205-006033,2026-02-05T03:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,43.2,%,NORMAL
RD-20260205-006460,2026-02-05T03:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,38.2,%,NORMAL
RD-20260205-006887,2026-02-05T03:00:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.27,g,NORMAL
