LinkId,Timestamp,UtilizationPct,OpticalPowerDbm,BitErrorRate,LatencyMs
LINK-SYD-MEL-FIBRE-02,2026-02-05T12:10:00.000Z,38.3,-3.0,4.723e-12,4.0
LINK-SYD-MEL-FIBRE-02,2026-02-05T12:15:00.000Z,35.6,-3.1,4.357e-12,7.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T12:20:00.000Z,40.1,-3.0,5.408e-12,7.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T12:25:00.000Z,36.0,-2.8,8.28e-12,5.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T12:30:00.000Z,40.2,-3.4,6.261e-12,5.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T12:35:00.000Z,33.7,-2.7,2.159e-12,7.6
LINK-SYD-MEL-FIBRE-02,2026-02-05T12:40:00.000Z,38.6,-2.9,1.036e-12,7.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T12:45:00.000Z,40.1,-3.1,9.62e-13,6.6
LINK-SYD-MEL-FIBRE-02,2026-02-05T12:50:00.000Z,37.8,-3.2,8.986e-12,4.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T12:55:00.000Z,40.9,-3.2,4.8e-14,7.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T13:00:00.000Z,33.2,-3.1,2.781e-12,5.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T13:05:00.000Z,34.4,-2.7,5.979e-12,7.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T13:10:00.000Z,36.5,-3.0,2.719e-12,4.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T13:15:00.000Z,33.7,-2.7,8.504e-12,4.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T13:20:00.000Z,34.2,-2.6,2.276e-12,7.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T13:25:00.000Z,41.9,-2.7,9.329e-12,4.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T13:30:00.000Z,37.3,-2.9,2.95e-13,4.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T13:35:00.000Z,33.5,-3.3,6.335e-12,4.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T13:40:00.000Z,36.0,-2.9,3.649e-12,6.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T13:45:00.000Z,40.0,-2.7,7.172e-12,6.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T13:50:00.000Z,40.3,-3.0,9.32e-13,7.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T13:55:00.000Z,38.1,-3.4,7.108e-12,7.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T14:00:00.000Z,41.8,-3.4,5.731e-12,4.6
LINK-SYD-MEL-FIBRE-02,2026-02-05T14:05:00.000Z,39.1,-3.3,4.377e-12,7.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T14:10:00.000Z,38.1,-3.0,2.892e-12,7.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T14:15:00.000Z,42.5,-3.3,1.184e-12,4.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T14:20:00.000Z,35.3,-2.9,2.648e-12,4.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T14:25:00.000Z,41.8,-3.5,4.51e-12,6.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T14:30:00.000Z,42.8,-2.8,8.785e-12,7.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T14:35:00.000Z,38.3,-2.7,5.56e-12,5.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T14:40:00.000Z,37.7,-2.6,2.566e-12,5.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T14:45:00.000Z,35.2,-3.1,8.598e-12,7.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T14:50:00.000Z,36.5,-3.5,6.725e-12,5.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T14:55:00.000Z,42.6,-3.4,8.55e-12,6.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T15:00:00.000Z,34.5,-2.6,1.818e-12,6.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T15:05:00.000Z,38.4,-3.4,8.292e-12,4.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T15:10:00.000Z,41.6,-3.1,9.584e-12,4.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T15:15:00.000Z,38.6,-3.2,4.409e-12,5.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T15:20:00.000Z,40.1,-3.3,2.068e-12,7.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T15:25:00.000Z,42.1,-2.8,3.608e-12,6.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T15:30:00.000Z,41.4,-2.9,6.626e-12,4.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T15:35:00.000Z,37.0,-2.8,3.977e-12,7.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T15:40:00.000Z,38.4,-2.5,9.54e-13,4.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T15:45:00.000Z,39.5,-3.2,9.985e-12,6.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T15:50:00.000Z,40.3,-2.9,9.997e-12,4.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T15:55:00.000Z,42.7,-2.8,9.815e-12,7.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T16:00:00.000Z,36.5,-3.3,2.621e-12,4.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T16:05:00.000Z,41.7,-2.8,4.682e-12,6.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T16:10:00.000Z,37.7,-2.8,3.076e-12,6.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T16:15:00.000Z,42.4,-2.7,2.532e-12,7.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T16:20:00.000Z,33.9,-2.8,7.269e-12,6.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T16:25:00.000Z,42.3,-2.8,8.204e-12,7.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T16:30:00.000Z,40.1,-2.9,2.588e-12,4.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T16:35:00.000Z,35.5,-2.9,1.981e-12,4.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T16:40:00.000Z,40.6,-3.1,9.097e-12,5.6
LINK-SYD-MEL-FIBRE-02,2026-02-05T16:45:00.000Z,38.8,-3.3,4.003e-12,5.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T16:50:00.000Z,37.9,-3.0,5.684e-12,5.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T16:55:00.000Z,38.6,-3.4,8.336e-12,5.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:00:00.000Z,37.9,-2.5,7.39e-13,5.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:05:00.000Z,40.7,-2.5,2.45e-13,6.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:10:00.000Z,38.4,-3.2,4.329e-12,6.0
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:15:00.000Z,34.3,-3.3,6.073e-12,6.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:20:00.000Z,37.9,-3.1,3.64e-12,4.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:25:00.000Z,33.9,-3.4,6.102e-12,5.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:30:00.000Z,38.3,-3.5,2.838e-12,7.0
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:35:00.000Z,37.1,-3.2,6.189e-12,7.0
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:40:00.000Z,35.6,-2.9,1.38e-13,4.0
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:45:00.000Z,40.3,-2.5,9.82e-13,7.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:50:00.000Z,40.8,-2.6,2.508e-12,5.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:55:00.000Z,39.1,-3.2,6.292e-12,7.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:00:00.000Z,39.0,-2.5,3.433e-12,7.6
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:05:00.000Z,35.2,-2.8,2.77e-13,5.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:10:00.000Z,42.4,-3.1,6.666e-12,5.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:15:00.000Z,34.8,-3.5,6.759e-12,4.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:20:00.000Z,41.0,-2.7,4.586e-12,5.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:25:00.000Z,35.2,-3.3,3.645e-12,7.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:30:00.000Z,38.7,-3.1,1.591e-12,5.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:35:00.000Z,36.6,-2.5,1.045e-12,7.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:40:00.000Z,39.5,-3.1,6.823e-12,6.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:45:00.000Z,34.6,-2.6,4.674e-12,4.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:50:00.000Z,39.8,-3.2,6.19e-12,7.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:55:00.000Z,37.7,-3.0,6.257e-12,4.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:00:00.000Z,41.4,-3.1,8.173e-12,6.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:05:00.000Z,38.1,-3.1,5.523e-12,6.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:10:00.000Z,39.4,-2.9,7.546e-12,4.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:15:00.000Z,40.6,-3.2,6.053e-12,4.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:20:00.000Z,36.5,-3.1,9.683e-12,7.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:25:00.000Z,41.2,-2.7,2.94e-12,4.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:30:00.000Z,40.0,-3.3,8.555e-12,5.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:35:00.000Z,41.8,-3.4,3.833e-12,4.6
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:40:00.000Z,37.0,-3.0,4.249e-12,7.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:45:00.000Z,41.7,-2.9,8.087e-12,7.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:50:00.000Z,40.4,-3.0,6.562e-12,5.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:55:00.000Z,39.2,-2.7,6.334e-12,7.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T20:00:00.000Z,40.4,-3.2,8.421e-12,7.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T20:05:00.000Z,35.4,-2.6,9.072e-12,7.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T20:10:00.000Z,39.5,-2.8,1.306e-12,4.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T20:15:00.000Z,36.6,-3.1,1.705e-12,6.6
LINK-SYD-MEL-FIBRE-02,2026-02-05T20:20:00.000Z,38.6,-3.2,8.319e-12,6.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T20:25:00.000Z,37.0,-2.6,6.42e-12,5.0
LINK-SYD-MEL-FIBRE-02,2026-02-05T20:30:00.000Z,41.8,-3.3,8.049e-12,5.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T20:35:00.000Z,38.5,-2.6,7.731e-12,5.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T20:40:00.000Z,33.1,-3.3,2.167e-12,6.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T20:45:00.000Z,36.7,-3.1,1.893e-12,6.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T20:50:00.000Z,34.2,-3.1,3.804e-12,7.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T20:55:00.000Z,38.2,-2.8,2.774e-12,7.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T21:00:00.000Z,37.7,-3.0,5.63e-13,7.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T21:05:00.000Z,35.7,-3.1,7.22e-12,5.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T21:10:00.000Z,34.8,-2.5,2.583e-12,4.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T21:15:00.000Z,34.0,-2.7,8.796e-12,5.6
LINK-SYD-MEL-FIBRE-02,2026-02-05T21:20:00.000Z,38.2,-2.6,4.525e-12,6.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T21:25:00.000Z,35.1,-2.6,9.246e-12,5.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T21:30:00.000Z,39.5,-3.2,9.835e-12,7.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T21:35:00.000Z,42.0,-2.6,7.458e-12,5.0
LINK-SYD-MEL-FIBRE-02,2026-02-05T21:40:00.000Z,41.5,-2.5,9.035e-12,4.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T21:45:00.000Z,40.8,-2.9,2.652e-12,5.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T21:50:00.000Z,34.5,-3.4,9.55e-12,6.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T21:55:00.000Z,41.2,-3.4,8.772e-12,4.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T22:00:00.000Z,39.3,-3.1,4.835e-12,6.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T22:05:00.000Z,39.8,-2.9,1.159e-12,5.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T22:10:00.000Z,38.2,-2.9,4.62e-12,6.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T22:15:00.000Z,37.7,-3.0,9.958e-12,7.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T22:20:00.000Z,33.2,-3.4,2.524e-12,7.6
LINK-SYD-MEL-FIBRE-02,2026-02-05T22:25:00.000Z,37.5,-2.8,2.703e-12,7.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T22:30:00.000Z,38.3,-3.3,3.421e-12,7.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T22:35:00.000Z,42.1,-2.8,7.688e-12,6.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T22:40:00.000Z,37.1,-3.3,4.679e-12,6.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T22:45:00.000Z,41.6,-3.0,4.333e-12,5.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T22:50:00.000Z,37.8,-2.9,9.144e-12,6.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T22:55:00.000Z,42.4,-2.6,6.001e-12,5.0
LINK-SYD-MEL-FIBRE-02,2026-02-05T23:00:00.000Z,40.2,-2.6,8.628e-12,6.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T23:05:00.000Z,34.3,-3.0,2.543e-12,6.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T23:10:00.000Z,38.9,-2.5,9.6e-12,4.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T23:15:00.000Z,40.4,-3.3,9.135e-12,6.0
LINK-SYD-MEL-FIBRE-02,2026-02-05T23:20:00.000Z,42.4,-3.1,3.351e-12,6.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T23:25:00.000Z,40.8,-3.5,5.792e-12,7.0
LINK-SYD-MEL-FIBRE-02,2026-02-05T23:30:00.000Z,39.3,-2.7,8.452e-12,5.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T23:35:00.000Z,41.9,-2.7,2.681e-12,6.0
LINK-SYD-MEL-FIBRE-02,2026-02-05T23:40:00.000Z,42.7,-3.0,7.616e-12,6.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T23:45:00.000Z,36.0,-3.0,2.696e-12,7.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T23:50:00.000Z,41.1,-3.3,5.18e-12,7.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T23:55:00.000Z,37.6,-3.1,8.662e-12,6.6
LINK-SYD-MEL-FIBRE-02,2026-02-06T00:00:00.000Z,39.9,-3.5,2.918e-12,5.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T00:05:00.000Z,34.3,-3.3,5.87e-13,4.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T00:10:00.000Z,34.2,-3.0,8.693e-12,6.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T00:15:00.000Z,40.9,-2.7,8.038e-12,5.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T00:20:00.000Z,40.4,-3.4,4.93e-12,6.1
LINK-SYD-MEL-FIBRE-02,2026-02-06T00:25:00.000Z,40.5,-3.0,2.677e-12,5.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T00:30:00.000Z,35.7,-3.5,5.624e-12,6.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T00:35:00.000Z,36.2,-2.8,2.164e-12,4.8
LINK-SYD-MEL-FIBRE-02,2026-02-06T00:40:00.000Z,34.9,-2.9,4.617e-12,7.5
LINK-SYD-MEL-FIBRE-02,2026-02-06T00:45:00.000Z,37.4,-2.7,8.25e-12,4.6
LINK-SYD-MEL-FIBRE-02,2026-02-06T00:50:00.000Z,39.2,-2.7,1.251e-12,5.4
LINK-SYD-MEL-FIBRE-02,2026-02-06T00:55:00.000Z,35.1,-2.6,3.87e-13,4.5
LINK-SYD-MEL-FIBRE-02,2026-02-06T01:00:00.000Z,42.5,-2.8,4.028e-12,4.8
LINK-SYD-MEL-FIBRE-02,2026-02-06T01:05:00.000Z,33.2,-2.9,8.916e-12,7.6
LINK-SYD-MEL-FIBRE-02,2026-02-06T01:10:00.000Z,36.6,-2.5,3.533e-12,7.9
LINK-SYD-MEL-FIBRE-02,2026-02-06T01:15:00.000Z,42.8,-3.5,5.976e-12,6.4
LINK-SYD-MEL-FIBRE-02,2026-02-06T01:20:00.000Z,41.0,-3.2,7.951e-12,4.2
LINK-SYD-MEL-FIBRE-02,2026-02-06T01:25:00.000Z,34.8,-3.0,9.245e-12,4.1
LINK-SYD-MEL-FIBRE-02,2026-02-06T01:30:00.000Z,34.5,-2.5,6.096e-12,4.9
LINK-SYD-MEL-FIBRE-02,2026-02-06T01:35:00.000Z,38.6,-2.6,5.4e-14,5.2
LINK-SYD-MEL-FIBRE-02,2026-02-06T01:40:00.000Z,35.0,-2.8,5.322e-12,6.8
LINK-SYD-MEL-FIBRE-02,2026-02-06T01:45:00.000Z,40.6,-2.8,3.851e-12,6.1
LINK-SYD-MEL-FIBRE-02,2026-02-06T01:50:00.000Z,41.1,-3.4,5.288e-12,4.5
LINK-SYD-MEL-FIBRE-02,2026-02-06T01:55:00.000Z,39.9,-2.9,9.101e-12,4.2
LINK-SYD-MEL-FIBRE-02,2026-02-06T02:00:00.000Z,42.6,-3.2,2.886e-12,5.8
LINK-SYD-MEL-FIBRE-02,2026-02-06T02:05:00.000Z,42.2,-3.1,7.567e-12,5.9
LINK-SYD-MEL-FIBRE-02,2026-02-06T02:10:00.000Z,37.5,-3.3,8.115e-12,7.8
LINK-SYD-MEL-FIBRE-02,2026-02-06T02:15:00.000Z,34.5,-2.7,3.302e-12,6.7
LINK-SYD-MEL-FIBRE-02,2026-02-06T02:20:00.000Z,35.4,-2.7,3.754e-12,4.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T02:25:00.000Z,34.6,-3.4,6.788e-12,7.1
LINK-SYD-MEL-FIBRE-02,2026-02-06T02:30:00.000Z,41.7,-3.1,2.752e-12,4.5
LINK-SYD-MEL-FIBRE-02,2026-02-06T02:35:00.000Z,36.6,-2.5,5.049e-12,4.7
LINK-SYD-MEL-FIBRE-02,2026-02-06T02:40:00.000Z,36.6,-2.9,6.859e-12,7.1
LINK-SYD-MEL-FIBRE-02,2026-02-06T02:45:00.000Z,40.8,-2.8,8.02e-13,7.6
LINK-SYD-MEL-FIBRE-02,2026-02-06T02:50:00.000Z,38.9,-3.3,9.369e-12,4.5
LINK-SYD-MEL-FIBRE-02,2026-02-06T02:55:00.000Z,37.2,-2.8,8.307e-12,5.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T03:00:00.000Z,36.0,-2.8,4.54e-12,4.4
LINK-SYD-MEL-FIBRE-02,2026-02-06T03:05:00.000Z,41.0,-3.5,7.089e-12,5.2
LINK-SYD-MEL-FIBRE-02,2026-02-06T03:10:00.000Z,38.5,-2.9,1.16e-12,6.9
LINK-SYD-MEL-FIBRE-02,2026-02-06T03:15:00.000Z,36.3,-3.5,5.725e-12,6.6
LINK-SYD-MEL-FIBRE-02,2026-02-06T03:20:00.000Z,35.9,-2.8,4.2e-13,7.7
LINK-SYD-MEL-FIBRE-02,2026-02-06T03:25:00.000Z,33.3,-2.6,4.136e-12,7.7
LINK-SYD-MEL-FIBRE-02,2026-02-06T03:30:00.000Z,36.5,-3.1,6.981e-12,7.1
LINK-SYD-MEL-FIBRE-02,2026-02-06T03:35:00.000Z,35.1,-2.6,5.088e-12,4.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T03:40:00.000Z,33.6,-2.7,1.35e-12,4.6
LINK-SYD-MEL-FIBRE-02,2026-02-06T03:45:00.000Z,37.4,-3.2,4.476e-12,7.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T03:50:00.000Z,39.3,-2.6,2.722e-12,6.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T03:55:00.000Z,34.8,-3.2,7.083e-12,4.5
LINK-SYD-MEL-FIBRE-02,2026-02-06T04:00:00.000Z,38.1,-3.4,2.892e-12,6.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T04:05:00.000Z,41.1,-3.0,4.705e-12,4.2
LINK-SYD-MEL-FIBRE-02,2026-02-06T04:10:00.000Z,37.9,-2.8,8.743e-12,7.6
LINK-SYD-MEL-FIBRE-02,2026-02-06T04:15:00.000Z,39.0,-3.2,8.323e-12,6.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T04:20:00.000Z,40.4,-3.0,2.659e-12,6.9
LINK-SYD-MEL-FIBRE-02,2026-02-06T04:25:00.000Z,41.9,-3.1,1.334e-12,6.7
LINK-SYD-MEL-FIBRE-02,2026-02-06T04:30:00.000Z,36.4,-3.1,8.456e-12,4.5
LINK-SYD-MEL-FIBRE-02,2026-02-06T04:35:00.000Z,36.3,-2.9,3.442e-12,4.1
LINK-SYD-MEL-FIBRE-02,2026-02-06T04:40:00.000Z,34.7,-3.0,4.473e-12,6.5
LINK-SYD-MEL-FIBRE-02,2026-02-06T04:45:00.000Z,40.9,-3.1,1.248e-12,4.6
LINK-SYD-MEL-FIBRE-02,2026-02-06T04:50:00.000Z,40.8,-3.3,1.484e-12,5.9
LINK-SYD-MEL-FIBRE-02,2026-02-06T04:55:00.000Z,36.6,-2.7,9.42e-12,7.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T05:00:00.000Z,42.5,-2.8,2.028e-12,4.4
LINK-SYD-MEL-FIBRE-02,2026-02-06T05:05:00.000Z,42.1,-2.9,5.04e-13,5.4
LINK-SYD-MEL-FIBRE-02,2026-02-06T05:10:00.000Z,42.6,-3.2,2.414e-12,5.2
LINK-SYD-MEL-FIBRE-02,2026-02-06T05:15:00.000Z,36.6,-2.5,8.878e-12,5.5
LINK-SYD-MEL-FIBRE-02,2026-02-06T05:20:00.000Z,37.4,-3.3,1.239e-12,8.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T05:25:00.000Z,42.6,-2.8,2.043e-12,7.2
LINK-SYD-MEL-FIBRE-02,2026-02-06T05:30:00.000Z,42.3,-3.0,9.706e-12,7.1
LINK-SYD-MEL-FIBRE-02,2026-02-06T05:35:00.000Z,37.1,-3.4,8.206e-12,6.5
LINK-SYD-MEL-FIBRE-02,2026-02-06T05:40:00.000Z,40.6,-3.2,8.037e-12,6.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T05:45:00.000Z,33.3,-3.1,7.178e-12,5.2
LINK-SYD-MEL-FIBRE-02,2026-02-06T05:50:00.000Z,33.8,-3.4,9.108e-12,6.7
LINK-SYD-MEL-FIBRE-02,2026-02-06T05:55:00.000Z,38.6,-2.7,9.44e-13,6.9
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:00:00.000Z,37.6,-3.3,3.916e-12,5.5
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:05:00.000Z,33.5,-2.6,6.82e-12,5.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:10:00.000Z,33.7,-2.8,3.7e-13,6.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:15:00.000Z,42.6,-3.0,5.067e-12,5.4
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:20:00.000Z,39.8,-2.5,3.44e-13,5.5
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:25:00.000Z,40.6,-3.3,7.92e-13,4.4
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:30:00.000Z,41.4,-3.3,1.626e-12,5.1
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:35:00.000Z,33.3,-2.8,6.863e-12,6.9
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:40:00.000Z,40.1,-2.6,4.34e-12,6.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:45:00.000Z,33.4,-2.6,6.66e-12,7.6
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:50:00.000Z,38.4,-2.9,5.192e-12,7.8
LINK-SYD-MEL-FIBRE-02,2026-02-06T06:55:00.000Z,42.9,-3.4,5.328e-12,4.8
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:00:00.000Z,36.0,-2.5,4.503e-12,4.4
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:05:00.000Z,40.6,-2.7,4.328e-12,5.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:10:00.000Z,41.8,-2.6,8.046e-12,7.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:15:00.000Z,38.4,-3.2,6.997e-12,4.7
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:20:00.000Z,34.9,-2.7,4.355e-12,5.9
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:25:00.000Z,34.5,-2.7,3.076e-12,7.4
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:30:00.000Z,35.6,-2.9,1.949e-12,6.7
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:35:00.000Z,34.7,-3.0,8.206e-12,5.6
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:40:00.000Z,37.4,-2.7,3.279e-12,4.4
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:45:00.000Z,39.9,-3.0,8.25e-12,5.2
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:50:00.000Z,39.1,-3.3,3.888e-12,5.8
LINK-SYD-MEL-FIBRE-02,2026-02-06T07:55:00.000Z,33.9,-2.6,2.58e-12,7.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T08:00:00.000Z,35.2,-2.7,6.17e-12,5.3
LINK-SYD-MEL-FIBRE-02,2026-02-06T08:05:00.000Z,33.9,-3.2,8.083e-12,5.6
LINK-SYD-MEL-FIBRE-02,2026-02-06T08:10:00.000Z,39.5,-3.3,2.799e-12,7.8
LINK-SYD-MEL-FIBRE-02,2026-02-06T08:15:00.000Z,39.3,-2.7,5.838e-12,4.0
LINK-SYD-MEL-FIBRE-02,2026-02-06T08:20:00.000Z,38.6,-2.9,3.757e-12,7.1
LINK-SYD-MEL-FIBRE-02,2026-02-06T08:25:00.000Z,38.9,-3.1,6.68e-12,7.2
